RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
20679,Stoughton,Massachusetts,935,312700,314600,295500,2.85E+05,265400,244500,250200,243100,244200,243800,246600,258900,236600,225600,210900,220200,225900,239900,233400,2.33E+05,223800,228600,249500,260500,263300,263300,267500,276800,275100,276200,255600,228100,189500,192400,193100,207600,208300,240200,245100,2.46E+05,2.35E+05,251800,249100,234200,201700,199600,226300,250700,258800,243300,2.29E+05,234400,233300,241700,266400,260600,244600,232800,245700,261500,251700,245800,261100,260600,264100,267300,277100,2.76E+05,272300,269900,267400,299500,295800,305300,276800,288700,278200,270700,303100,320700,3.18E+05,276900,273200,291200,288800,3.17E+05,297500,294700,267700,271700,268300,266200,267500,277700,277800,2.84E+05,293200,319600,308700,306400,290800,303800,308200,303300,314100,314200,319800,324400,3.07E+05,299700,301900,330300,329100,332600,325500,336700,318900,329900,334300,
11940,Holiday,Florida,936,96600,83900,79500,70200,67300,65100,71200,69700,64300,58400,58100,62700,6.20E+04,62100,61600,64500,68300,6.60E+04,65900,60300,64900,65300,64600,61800,59300,59700,56300,5.90E+04,59600,58600,56700,53400,53300,48400,4.70E+04,45600,44900,47800,46300,45500,43400,42600,44100,41700,43100,43600,4.80E+04,47800,45900,43900,42900,43300,41200,39600,3.90E+04,40100,44400,43900,45300,45200,4.80E+04,49600,49300,50600,50200,5.00E+04,49500,48500,48400,48200,48400,52600,54100,54200,48800,47500,47600,47500,49300,47700,53400,49300,53400,51500,5.40E+04,54500,56200,57700,58800,59500,62800,64100,63300,6.10E+04,61300,63400,66900,6.70E+04,67600,69500,71200,72500,71500,73200,76900,80900,82900,84700,8.30E+04,83300,80900,83800,90900,92100,95200,96200,99900,99400,95600,
396790, Rotterdam,New York,937,152700,160700,161900,161900,163400,1.68E+05,173400,170900,177300,165400,162400,160700,161900,164200,152500,153800,149900,157500,166500,161500,164800,150800,149500,145300,1.51E+05,166300,157100,160400,1.61E+05,173100,175100,152500,163300,149100,158600,141600,137800,157200,154500,174800,159200,156500,143300,138100,141800,129300,140900,147800,165100,162600,165100,1.61E+05,158300,158300,162400,161700,155400,154500,153100,1.49E+05,168300,172100,1.76E+05,161700,153700,1.55E+05,151300,157800,163200,154900,152800,151200,158100,163100,168400,166300,160500,151800,158900,154900,151900,132300,146600,146500,166300,151300,1.48E+05,144300,152200,158300,154400,1.53E+05,143700,148300,145800,155300,145700,1.45E+05,141400,140500,146700,145500,145700,143900,150300,158600,152500,151700,146100,1.56E+05,155200,147200,155400,155500,171300,154700,162500,151700,1.59E+05,154900
115107,Florin,California,938,148100,145500,141700,139200,1.41E+05,135800,125800,113200,110500,1.10E+05,111900,111600,109700,108800,106100,107800,110600,111100,110800,1.08E+05,108700,112900,114600,121300,117700,124800,119800,117500,116500,1.12E+05,112700,104300,110300,110500,109400,104400,102300,99500,96600,97200,98100,102500,99700,100500,96800,95400,90800,92500,9.50E+04,96900,96800,9.90E+04,100800,1.05E+05,1.02E+05,1.12E+05,1.15E+05,125700,1.30E+05,130300,129300,130900,132200,133400,139800,147900,157200,156500,152700,152200,154100,160900,1.66E+05,162900,164800,164100,1.65E+05,1.67E+05,161200,162900,162900,160300,157900,1.61E+05,170600,179700,181300,181200,177400,1.78E+05,179400,180400,186900,197400,202400,2.01E+05,196300,196300,199300,207700,215300,209500,212500,217600,227600,227600,228100,224600,227300,230800,242200,238100,244900,244800,245300,241200,239600,249200,250100,250800
20369,Saugus,Massachusetts,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233500,256700,281800,2.78E+05,281100,265200,287800,291900,294400,294700,2.86E+05,277700,256200,258500,270200,269300,266500,283600,289400,303800,293100,311300,310700,315900,309800,308800,3.04E+05,293800,286200,292200,294700,319200,326600,328300,318100,316700,321100,320800,323100,324300,326500,331700,328600,323300,325800,334300,334700,319700,318700,322700,334700,340600,348900,343900,344300,339200,343700,3.40E+05,338800,346800,348100,351600,347700,356300,358800,358700,367100,373500,3.70E+05,374200,364900,354900,341600,3.56E+05,382700,394700,406400,409100,419100,418600,413900,
11326,Englewood,New Jersey,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337500,332700,380600,376600,379100,361100,373900,338600,325400,342200,3.50E+05,3.21E+05,307600,3.40E+05,349300,343200,341600,345400,3.67E+05,383500,400700,392800,357200,373700,381400,369100,349300,351500,352400,340400,331800,352500,3.44E+05,325300,324500,345300,384100,367100,340400,317300,314700,342900,313500,333900,311700,335900,313400,3.40E+05,364200,389800,403600,368900,
46734,Newberg,Oregon,941,282900,293900,279400,2.52E+05,239500,223900,229400,217600,226300,226300,258800,265800,272800,244700,228100,217100,235600,240900,244500,222200,204200,215100,213200,238100,225500,237200,216100,221200,220400,227600,225900,214700,192800,180300,173500,188800,200100,199700,193500,194800,198200,214700,211900,223400,198900,182700,186600,217900,204700,193700,221900,246800,241600,2.02E+05,194500,204800,197900,220400,238100,245400,264700,2.36E+05,2.44E+05,223900,245500,245200,245800,2.52E+05,263500,265300,254400,247600,236400,238700,236400,245200,242500,243200,237700,2.38E+05,233500,2.24E+05,226700,236400,257900,274400,268600,264100,257400,269900,275300,272300,274300,275200,281600,279500,282500,2.79E+05,288900,286900,297400,285500,289300,2.91E+05,291300,293100,294400,323800,338400,346500,330400,321400,328600,328700,338600,323800,312500,,,
45645,Hanover Park,Illinois,942,,,,,,,,,,,,,,,,,,,,,,,,,,,154700,145600,141600,118700,113900,110400,101300,95400,94700,104500,103600,109500,1.03E+05,98800,88700,85900,98900,1.07E+05,104100,9.20E+04,9.10E+04,1.01E+05,116800,116400,115500,104800,9.80E+04,93100,100300,96600,96100,87600,103500,111200,108800,106100,108900,117800,119900,126600,133100,134200,131600,119400,109600,114600,124800,135500,1.39E+05,142100,141100,128900,134500,139700,147700,148300,150600,157700,1.55E+05,151200,142500,142900,139900,143100,139500,144600,148600,147500,148600,147200,160600,162700,1.70E+05,170500,179300,180500,175300,165800,166900,175100,176200,1.77E+05,190300,195200,197100,183100,177300,173800,176600,1.81E+05,181400,179800,182900,182500
37652,Burbank,Illinois,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57E+05,171700,154900,153900,152200,1.55E+05,151500,157600,160900,165500,165300,166300,165500,171200,170800,172700,164700,160800,164800,173300,176800,1.69E+05,158200,171800,185700,192300,183500,183600,186600,184300,180400,1.73E+05,174600,161900,156700,182800
11449,Fleming Island,Florida,944,223100,207200,207400,2.32E+05,251100,273200,254500,239700,235200,241600,241600,226800,211900,212100,217800,217100,227100,2.26E+05,2.29E+05,212900,218300,2.29E+05,232100,211500,190900,197500,210700,214600,217500,205100,198500,201200,220400,219100,201800,179900,180200,183300,193800,207700,197600,206700,198400,214100,198400,200900,186100,1.81E+05,190600,202400,223200,210900,205900,194200,184700,200600,198900,206500,190700,1.97E+05,1.97E+05,198600,192900,196700,201300,214600,222800,227100,223400,218200,209200,225400,233900,224300,206500,199400,209700,216400,214900,222200,214600,221600,227700,213200,205200,194200,219300,224100,229800,222200,218200,2.14E+05,223800,220400,219600,207900,218800,229300,2.42E+05,243100,238700,230900,234100,231500,241200,248200,261200,245800,240600,231400,244300,251700,263500,259500,2.52E+05,251600,258300,249600,244800,233900
4621,Eustis,Florida,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101900,105200,100400,111400,110200,114100,105200,109500,132600,136900,139400,117900,119100,119900,114500,112500,1.01E+05,110600,111100,120700,140800,141900,153100,136800,1.38E+05,130200,1.31E+05,127700,126700,117400,128700,132500,144100,136800,131800,130600,128800,134700,134100,149600,150900,152500,1.42E+05,144200,147500,144700,144800,148500,153100,1.52E+05,152600,159900,186100,195500,1.91E+05,172100,194800,208400,2.19E+05,191700,1.86E+05,179300,174600,177700,180900,178300,171500,165800,200100
29737,Norco,California,946,4.32E+05,490600,482400,482800,4.68E+05,470300,433500,408100,384500,386400,382500,366500,3.54E+05,350600,352800,367500,337300,324300,300300,311500,325600,359200,354200,3.86E+05,364900,376500,327200,321600,323500,343800,336900,320700,321700,329800,3.37E+05,3.26E+05,327100,347400,354600,344200,3.13E+05,304100,3.08E+05,338400,359400,354700,325400,304300,299300,300300,2.88E+05,3.10E+05,317900,3.21E+05,3.20E+05,336300,3.58E+05,370400,364300,378400,365200,390400,368400,372800,370400,378700,389800,396300,409900,391900,3.89E+05,396300,436800,447800,454800,455600,456200,435500,428400,432400,456700,461900,432600,459100,456800,485100,455800,455800,452900,456100,457900,461100,457800,465400,474300,479500,470200,465400,478100,511600,512300,511500,485400,471300,4.58E+05,446300,458500,4.82E+05,500800,526900,511700,532400,521400,506800,486300,495300,554300,576300,540100,518200
14972,Derby,Kansas,947,169600,166300,154800,146800,144700,141900,155900,152100,148200,143700,148700,146500,142700,138200,142400,141700,146700,145200,144400,142600,141100,151100,164300,169400,154100,135900,134600,140900,163700,153400,1.71E+05,150600,155400,149100,158200,151400,140100,141600,151600,152700,147900,144100,152600,154100,161800,156500,149700,153400,150800,157800,152400,150600,146500,143400,151200,159600,162300,166900,158600,151900,147200,147600,149400,147300,148600,152900,149500,141600,139500,137800,1.35E+05,139300,139700,1.51E+05,149900,1.51E+05,1.49E+05,146100,147700,155500,157400,155800,149300,147500,151500,162300,163200,164200,154400,158700,158800,164800,169600,174500,174300,173900,1.67E+05,1.61E+05,161300,1.63E+05,174700,1.72E+05,1.76E+05,168100,165700,168700,174200,181900,178400,168500,167700,167900,182500,179600,191800,180500,1.84E+05,179200,180400,180800
397836,Middletown,New Jersey,948,436100,429600,399900,3.80E+05,362200,345100,3.47E+05,341300,349400,337200,339700,348500,373500,384600,359500,329800,318100,3.20E+05,325800,319200,310800,312100,342500,355600,379100,375200,379700,342900,317700,3.11E+05,328600,338500,325600,315700,329100,334500,376700,357300,377100,336400,339900,330400,326700,299800,297500,280900,312200,286700,3.01E+05,307100,335800,328100,312600,314500,326200,318300,316500,322600,329100,322800,336800,346100,345300,310100,309900,324200,345300,356500,349300,360200,352400,339500,3.28E+05,331900,340800,333800,3.23E+05,313100,316700,319200,3.32E+05,334100,349400,345900,345400,335900,335800,339600,340700,344800,345400,338100,331500,332200,3.39E+05,352400,355100,346100,373700,373700,386700,342800,337800,326500,322200,306300,324800,3.52E+05,3.73E+05,373100,380300,357900,343600,309700,338200,,,,,
55124,West Springfield,Massachusetts,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174900,175600,1.51E+05,156300,152700,176900,174700,173400,173400,165300,157300,161200,1.68E+05,178100,1.63E+05,167400,169400,169100,168800,169200,173600,181700,179400,184100,181900,182500,185800,176500,169500,168500,174700,184200,184600,185800,197700,191100,191200,1.95E+05,193800,196900,180600,186600,186700,185600,178800,175900,178100,167100,169300,165300,181600,181800,184400,182500,186100,185700,191500,188400,196200,196400,195400,191200,180100,172100,178700,195100,196400,192400,201800,206300,204100,
44137,Bergenfield,New Jersey,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83E+05,261700,260500,267300,278400,286500,286200,280100,282900,262200,267800,268600,301100,308500,287300,310100,300700,328600,303400,309200,305700,304200,299600,321800,307900,303500,279100,278400,273100,281600,2.88E+05,301700,311900,321300,316200,311800,293700,301200,310800,334500,344400,3.29E+05,326900,319600,321600,317300,328300,334500,348400,333800,335600,324900,333100,349100,363100,3.76E+05,361800,365400,375300,364100,
19379,Mill Valley,California,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01E+06,935100,841700,848400,900700,812900,809200,810500,811300,849900,865500,972100,975500,935600,913100,868500,926100,861800,923100,9.05E+05,967900,969300,1002600,9.90E+05,9.83E+05,958300,1026400,1069300,1.12E+06,1051500,1031100,1045200,1135500,1166200,1176800,1.20E+06,1181900,1197900,1157300,1190400,1100600,1172300,1146300,1254300,1252300,1265300,1.30E+06,1387700,1433200,1405300,1365400,1324200,1303100,1235600,1281100,1337600,1.37E+06,1523900,1452400,1431300,1.27E+06,1338900,1329600,1308900,1316400,1350900,1374200,1.27E+06,1208500,1191200,1240600,1298900,1206800,1182500,1167300,1236900,1220900,1177400,1224900,1341100,1.37E+06,1326800,1.29E+06
27991,Winter Garden,Florida,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227800,211400,220500,257900,269600,263700,234300,221400,220900,234100,258600,2.73E+05,271300,262900,270400,274500,281600,290100,293600,308300,306500,301200,283700,286600,289500,294900,288300,285100,2.83E+05,295200,305500,316100,316100,309100,301600,286200,283600,282200,287900,288800,284900,279200,270800,281300,291600,
50553,Windsor,Connecticut,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174100,185300,1.83E+05,191800,170900,172900,177700,183600,1.79E+05,173100,213700,208900,210800,168600,170300,185600,195100,197600,190100,191900,191700,189500,190100,195200,2.08E+05,203600,201800,182200,179900,190800,188900,185200,1.75E+05,172200,174900,176800,184400,187900,189300,190800,175900,173100,168800,180200,1.86E+05,189200,1.89E+05,179600,179900,184300,177700,185100,185600,199100,205400,213300,214700,216600,194100,183300,167800,191100,194500,195600,183200,1.95E+05,2.05E+05,221900,215700,206800,
18096,Fernandina Beach,Florida,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235500,234700,246600,282600,282500,282700,288300,291800,291200,283400,285300,284600,275500,2.80E+05,292700,304100,297200,276600,269100,263900,265200,295200,296200,2.92E+05,267200,266700,263900,259300,284300,288200,295800,279100,278300,282100,278800,292300,293500,303600,322200,321300,352200,328100,339100,326200,339400,3.31E+05,331300,,,
15560,Magna,Utah,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148600,1.51E+05,158300,1.57E+05,160800,1.53E+05,152600,1.54E+05,159800,158300,159800,1.62E+05,163400,1.62E+05,164400,166600,164600,165500,171900,173300,174500,170800,174800,178400,171100,172300,163800,174100,177300,185800,186200,187300,189900,197200,197200,195500,193400,200200,199300,202600,200700,205500,216700,217900,220700,212400,213300,216800,208500,204600,206200,221800,226200,225300,217500,230100,238700,251400,252500,263400,
397539,Bridgewater,Massachusetts,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283200,257300,2.41E+05,256500,254400,251900,231200,276100,285200,294200,250200,252900,248400,254300,268300,291300,273200,274700,270600,273500,278300,251900,251400,260600,253700,279200,266400,287700,283200,290900,277700,277500,272800,289700,294900,291700,292100,292200,271200,269900,270400,285900,2.84E+05,314600,313200,311700,276600,3.24E+05,335700,341200,308200,314100,320800,310700,311600,324700,350500,334200,290500,305800,308600,341600,287100,312700,3.17E+05,352900,327500,3.09E+05,326500,
40780,Schererville,Indiana,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167200,182400,176500,193800,183900,214200,197400,1.91E+05,187100,192200,206900,213300,2.02E+05,2.11E+05,216300,232400,207700,193400,181200,192400,183800,193500,190800,185600,180900,1.86E+05,187900,179300,170800,170800,172400,1.75E+05,194300,196900,202800,206500,204500,195100,175300,183400,189400,192400,195200,193500,196300,182700,186300,186500,221100,221600,212600,190500,195200,197600,199900,207300,210500,208300,195300,198900,227300,239100,237500,208900,203200,208500,205800,193200,202500,217400,226600,2.30E+05,
31170,Danvers,Massachusetts,958,338900,355300,349400,329100,310600,312500,305700,296500,306600,299600,305500,298100,308400,319200,305100,314300,299500,308400,303600,298300,288100,275600,290700,303900,323800,306500,302700,289900,300400,300300,294100,297100,300700,315200,303600,289100,293900,305400,313900,3.13E+05,305100,301300,308800,310500,320300,296500,292200,310600,3.48E+05,385100,3.75E+05,351100,3.08E+05,302300,305900,308200,307700,295600,3.12E+05,313900,324500,325900,324900,327500,328500,3.31E+05,3.34E+05,331300,331900,331400,333500,336700,349700,375100,371700,353400,326500,326800,326800,322600,322800,324200,348600,3.50E+05,383200,370100,376800,355500,361700,367700,359400,367200,367600,380600,376200,364300,366500,381300,394600,392500,376500,371500,3.57E+05,361800,381600,416100,412600,4.06E+05,391700,398900,425400,424800,431100,405400,3.95E+05,381800,403100,429200,446100,
44042,Bartlett,Illinois,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220600,230900,216700,195900,189500,181300,190200,1.81E+05,1.86E+05,183500,186100,190100,211200,211700,216400,207600,219500,2.21E+05,219300,217500,222200,234600,236200,233900,226800,2.27E+05,213400,209800,2.11E+05,228300,237700,239900,236300,233400,231300,234400,227700,226600,232300,240800,235300,230100,228800,238600,2.42E+05,243100,241400,243800,247900,253400,250700,246100,242100,246900,247800,250300,249700,248900,254900,256400,261600,264100,260400,255900,244900,236800,244500,247500,2.52E+05,249700,256600,263600,274800,282100,281800
16535,Oak Forest,Illinois,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46E+05,142700,131300,128400,144500,153400,136800,123700,1.33E+05,137800,134700,125100,134800,1.34E+05,1.33E+05,115800,1.17E+05,111600,124200,130200,1.50E+05,1.50E+05,151600,133900,1.30E+05,133600,130300,146300,150300,169100,157500,150100,144200,147500,136500,131500,129300,142500,142400,138700,147600,145600,149400,143800,149100,143600,144400,151200,157300,158600,160400,165100,1.56E+05,1.54E+05,1.47E+05,151200,142800,143900,141700,143400,160900,155200,170600,172300,191700,193800,168300,163600,165900,175800,174300,175200,1.75E+05
14599,Wethersfield,Connecticut,961,240900,263100,252800,236900,224100,235900,252200,246800,260100,260700,243900,218700,202500,231600,2.26E+05,218300,197500,204800,206700,220900,233900,241100,229600,2.27E+05,239200,239800,225800,209100,218700,235400,237900,237700,231700,243200,236100,213200,198700,214900,231500,231500,216800,216700,211100,197900,200900,223300,217400,213400,191700,208400,196500,207700,218800,226400,228500,230500,243100,230500,212500,1.93E+05,193900,205900,2.15E+05,222200,214100,218100,2.24E+05,2.24E+05,2.20E+05,221800,2.27E+05,241700,235500,224300,214600,202800,206500,195300,192400,187600,212200,217200,212600,183900,198900,236100,239800,233400,207900,210400,197900,191500,196100,202500,213100,217500,210800,205900,203200,213300,212900,220900,236100,256200,257800,246300,234500,217200,210400,209900,223600,237900,2.30E+05,216300,204900,218600,239800,2.47E+05,227300,
40176,Orion,Michigan,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179300,194500,1.99E+05,189800,185900,1.89E+05,209500,218300,211900,205600,206900,210600,211500,213200,210400,225400,219500,2.25E+05,205600,1.95E+05,183800,177200,191200,210500,212700,209400,208700,209900,227600,208900,220900,214700,243700,221700,217300,210100,228600,2.21E+05,222900,233300,231200,236700,222100,233800,243200,245400,241400,2.22E+05,219900,223700,227300,257800,,,,
29211,Odenton,Maryland,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294600,290400,278400,263400,265600,261100,261400,248700,262600,275500,291300,280600,2.66E+05,263400,261500,248900,248700,254700,269500,2.68E+05,274600,280500,268800,278700,260100,277100,2.72E+05,283400,278900,273500,274500,281800,280700,281400,284800,287800,2.87E+05,2.81E+05,276600,280700,281900,285800,274200,265700,261400,275400,2.75E+05,274100,262700,266200,270700,274500,276200,267500,274800,276900,282700,276200,273500,268800,273900,276700,281200,278100,278300,285600,287500,286500,288600,284900,294200,277900,282600,279500,294300,295300,294100,293300,297600,298800,298600,3.09E+05,
41610,Wellesley,Massachusetts,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942900,964100,964400,1001700,1029400,1184600,1.18E+06,1203100,1098500,1075900,1068200,1093400,1127200,1099700,1.04E+06,993700,943400,950900,875300,935900,906300,1172200,1183800,1164100,952200,958400,1002700,1027900,995500,915300,897300,860600,963900,1028600,1087100,1052800,998700,1017300,1058200,1079300,1158800,1182300,1253300,1233800,1164200,1.35E+06,1307700,1426900,1170700,1191300,1109800,1126900,1091300,1114900,1056700,1123800,1.06E+06,
30908,Claremont,California,965,516500,523500,527200,545200,545100,549500,502800,500100,498600,513200,498800,5.18E+05,512900,5.19E+05,509600,508900,487500,448600,443500,445800,448500,4.65E+05,447600,472800,452900,469300,429200,419300,426300,435700,458500,442700,4.56E+05,456500,455100,4.51E+05,459900,474600,459500,442600,437700,424300,413400,415800,448100,454700,445900,446700,427700,423200,4.13E+05,436300,451200,430100,423900,413300,456200,461400,447800,458300,4.59E+05,473500,460500,473300,504700,522300,540300,538900,534300,544800,546100,5.55E+05,552100,560400,5.71E+05,565200,5.52E+05,536700,536500,559300,571800,586900,587200,574400,577700,584700,593300,597900,588900,588200,582400,562700,569100,569500,598600,616100,615300,602300,581900,587500,593900,609300,609600,610800,608900,589400,589400,614200,634600,630800,608400,6.07E+05,613900,607400,612700,6.27E+05,655900,655900,648100,620100
4593,Englewood,Florida,966,152800,153600,156800,150100,140200,152800,1.64E+05,165300,159900,134900,126700,121600,130300,135100,137500,132800,135300,1.24E+05,133800,123200,122400,113100,119100,119300,124900,127900,1.39E+05,136100,124900,100200,94800,105700,115200,118900,1.13E+05,113400,111700,114600,123100,123800,108500,102500,99900,104800,101300,105400,112300,113100,111400,112500,122600,122200,116800,112700,118900,127900,135600,138800,136500,135200,131600,138200,136200,139500,145400,157500,159500,149100,136800,134700,136400,139900,140600,141400,145900,145400,146700,142100,141300,151700,161900,167100,1.66E+05,165600,1.63E+05,1.59E+05,163200,165700,163700,158600,168700,177700,181600,175300,171900,169700,176300,180400,177900,176800,179100,186500,181600,176900,176500,185300,197900,194100,189400,188900,199600,207100,2.01E+05,189200,1.92E+05,190500,196200,1.89E+05,192100,193900
29459,Tewksbury,Massachusetts,967,314300,317900,310400,302700,3.05E+05,294600,292200,284400,284600,321700,327100,336300,300400,293700,278800,275300,262300,257900,260300,282600,290700,2.97E+05,283800,278500,273400,273700,284400,286200,281700,280800,259400,243500,239200,263300,290800,287200,279500,264900,276800,272200,272700,256400,2.68E+05,2.87E+05,291500,282600,256700,249100,245500,261500,277100,275700,2.86E+05,283500,2.99E+05,297800,300900,2.86E+05,261400,260300,2.79E+05,292200,276600,2.67E+05,261800,284200,289500,303400,307400,316700,316600,327900,334200,335300,320700,308200,309700,297800,2.98E+05,288700,300400,295600,293500,286700,280400,275500,282700,298300,324300,334500,3.37E+05,321400,313100,309800,322600,326900,321700,317200,330200,340700,335900,330900,3.29E+05,337400,343800,348100,351100,329900,3.38E+05,345700,363400,347100,348600,342900,353400,365100,377300,391500,372700,
29044,New Lenox,Illinois,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69E+05,229700,228500,223400,233900,211900,202400,215200,230600,249900,2.57E+05,258400,2.35E+05,209300,191800,196200,200700,209300,220800,249400,244100,241800,216200,223900,221300,224900,229100,2.44E+05,236400,240600,251800,258500,256900,239800,265600,266100,272600,252300,259300,257800,243800,240100,240800,262500,2.69E+05,270100,267100,267800,269900,269500,264600,261100,263700,267300,267800,264900,2.62E+05,266500,285600,287600,268300,246500,242800,2.59E+05,260300,275100,268300,277100,267500,261100,267400,266400,276900,260700,258500,263600,256400,252700
46984,Paramus,New Jersey,969,587500,598200,552500,523300,568400,544500,581600,5.52E+05,549500,570100,523200,535700,4.78E+05,501700,507100,528600,559100,534300,567100,527400,520400,480500,469200,482600,487300,535700,539700,5.45E+05,5.28E+05,511300,5.00E+05,494800,494200,504500,455800,443400,414800,509400,522900,526400,471200,499200,543500,508800,529400,502700,553300,490200,4.96E+05,556300,553900,5.44E+05,469500,468500,510700,491300,506400,447900,462200,472600,465100,474100,476200,528700,518600,526900,521200,548600,545900,542400,515400,494800,494100,506900,560900,543800,540200,516500,529300,521100,529400,5.27E+05,537100,5.32E+05,542900,541600,541300,550700,587500,569900,567700,554800,5.59E+05,548900,554800,578300,584500,584100,563300,556700,544600,560400,559400,5.55E+05,557500,583100,608700,590600,602300,620800,626400,615400,585900,579800,616600,609600,651100,621600,,
5498,Lake in the Hills,Illinois,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135300,138100,137700,142100,145400,166400,155400,1.59E+05,158800,170100,168600,169800,1.68E+05,172400,153900,156500,171800,183500,1.80E+05,157200,163700,162200,169700,160100,162600,165400,178400,194200,200600,197400,190500,188700,186600,190500,1.89E+05,191600,187200,187800,188300,185400,186600,189800,193500,199300,195700,194500,191200,196400,203400,196100,193100,186200,213600,223100,225900,208500,206800,216100,210500,200600,191800,195500,202400,218200,234600
7053,Sherwood,Oregon,971,295600,307300,314900,299100,300400,296900,312500,318100,310100,285900,285200,286600,302800,287100,276800,257100,253100,260400,264500,275800,282300,2.81E+05,284400,268800,270700,2.50E+05,260900,250400,270200,272900,285300,278300,271200,261300,2.47E+05,228600,234300,2.31E+05,254500,248100,258100,240700,243100,255300,268600,262600,2.46E+05,233400,243100,2.51E+05,259700,261600,281500,284400,282100,265400,268700,269800,2.70E+05,285900,2.89E+05,2.91E+05,281400,279300,278600,282900,289300,296100,294400,290500,302600,307200,321600,317600,318600,319500,319100,319700,317600,324200,326900,326100,316800,317900,3.16E+05,319500,312100,324800,3.45E+05,359400,354200,343900,353100,363500,347600,329700,329500,355400,3.77E+05,375400,377500,372400,382500,378500,378100,380700,384300,389100,400700,391900,384600,364700,381400,3.93E+05,417100,419200,430800,408400,3.98E+05,384100
125009,Lake Magdalene,Florida,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145200,142900,139200,138700,139900,147300,150600,152100,159300,158400,147800,141100,137500,1.61E+05,162700,163400,159200,1.55E+05,146600,143900,147300,162300,1.62E+05,1.58E+05,158700,158900,165500,169600,170800,175400,179800,186300,1.89E+05,189600,187200,193600,1.88E+05,227200,220900,225900,187300,172500,159800,168800,200200,215300,203700,194100,
